,CUSTOMER_ID,CUSTOMER_NAME,SSN,AGE,CUSTOMER_EDUCATION_LEVEL,ADDRESS_LINE1,ADDRESS_LINE2,CITY,POSTAL_CODE,MARITAL_STATUS,NO_OF_FAMILY_MEMBERS,EMPLOYMENT_STATUS,HOUSE_TYPE
9125,A00000170,Charles Sperry,784-90-6082,25,PhD,1601 Algonquin Parkway,#3,Louisville,40210,Y,5,Y,Rent
9126,A00005362,Donna Widener,746-78-4233,33,Masters,21 Soling Avenue,,Savannah,31419,Y,6,Y,Rent
9127,A00005770,Kenneth Wilson,893-44-4716,33,High School,10 Bramblebush Drive,,Barnstable,2635,N,3,N,Mortgage
9128,A00008304,Bryan Brewer,146-94-4794,60,,811 River Dell Drive,,Louisville,40206,Y,3,N,Rent
9129,A00007919,Lucas Newton,322-53-2297,50,College,714 East 33rd Street,,Savannah,31401,N,7,Y,Mortgage
9130,A00006093,Kenneth Escobedo,311-59-8463,33,High School,6315 North Oro Vista Court,,Litchfield Park,85340,Y,4,Y,Rent
9131,A00009697,Willie William,658-44-0877,61,,1100 Cleveland Street,,Fayetteville,72701,Y,7,Y,Rent
9132,A00000104,Frank Toledo,460-40-8943,50,High School,5024 West Christy Drive,,Glendale,85304,Y,5,Y,Mortgage
9133,A00007835,Nancy Williams,462-21-5696,29,College,6086 Kennedy Drive,,Fayetteville,72704,Y,4,Y,Rent
9134,A00009854,Elda Edwards,856-42-7043,35,Masters,7144 Marlborough Terrace,,Berkeley,94705,Y,2,Y,Mortgage
9135,A00003915,David Brown,858-80-8917,46,Masters,2044 Bullard Street,,Montgomery,36106,N,7,Y,Mortgage
9136,A00002342,Richard Rodriguez,689-70-3793,43,High School,643 Farragut Street Northwest,,Washington,20011,N,4,Y,Mortgage
9137,A00004548,Keith Pacheco,617-53-6101,50,MD,7645 Marshall Street,,Arvada,80003,Y,6,Y,Mortgage
9138,A00002841,Herbert Moreland,713-26-8773,28,High School,7420 Bearfoot Circle,#APT 000003,Anchorage,99502,Y,7,Y,Mortgage
9139,A00003984,Jennifer Crowe,169-61-4499,48,Bachelor,320 Northwest 22nd Street,,Oklahoma City,73103,Y,3,Y,Own
9140,A00004179,Mayra Johnson,033-18-8637,46,Bachelor,1015 Castle Road,,Edmond,73034,Y,6,Y,Own
9141,A00006504,Darla Nunamaker,196-61-5438,54,Bachelor,4207 Ranch Drive,,Edmond,73013,Y,7,Y,Own
9142,A00002194,Maudie Matney,730-55-1750,32,High School,2441 Chase Park Drive,,Montgomery,36110,N,4,Y,Mortgage
9143,A00001577,Anthony Brotherton,879-69-9599,54,Bachelor,7321 Mary Jo Avenue,,Panama City,32409,N,2,Y,Rent
9144,A00002381,Lawrence Whittington,883-62-6088,63,Masters,599 Cambridge Street,#303,Cambridge,2141,N,3,Y,Mortgage
9145,A00000638,Erin Porter,046-19-8972,34,Bachelor,302 Elberta Street,,Nashville,37210,N,3,Y,Own
9146,A00009563,Miguel Eckman,189-12-9670,46,College,3 Furman Place,,Swanton,5488,N,4,Y,Mortgage
9147,A00003295,Anna Casella,079-05-2028,54,College,8841 Tempest Circle,,Anchorage,99507,Y,7,Y,Mortgage
9148,A00004062,William Talbot,849-19-8511,50,College,4253 San Juan Avenue,,Fremont,94536,Y,7,Y,Mortgage
9149,A00001857,Benjamin Mccay,685-52-9596,50,High School,7321 Mary Jo Avenue,,Panama City,32409,N,7,Y,Mortgage
9150,A00005478,Curtis Whaley,202-59-6783,45,Bachelor,1139 Addison Street,#R 1,Berkeley,94702,Y,7,Y,Rent
9151,A00001516,Alicia Buchanan,511-21-3013,57,High School,5620 Lilly Street,,Panama City,32404,Y,6,Y,Own
9152,A00003253,James Poe,500-71-1640,50,College,3505 Richmond Avenue,#APT E6,Anchorage,99508,Y,7,Y,Rent
9153,A00004214,Dustin Howland,488-42-3196,37,Bachelor,44 Downey Drive,,Manchester,6040,Y,2,Y,Mortgage
9154,A00001716,Jose Knapp,418-70-9452,29,Bachelor,1417 Stoneykirk Road,,Pelham,35124,Y,3,Y,Mortgage
9155,A00009135,Nathaniel Silvers,619-82-8598,43,Bachelor,4125 Cobia Street,,Panama City,32408,Y,7,Y,Rent
9156,A00006695,Mark Hancock,620-03-7452,33,High School,4603 Grant Street Northeast,,Washington,20019,Y,6,Y,Mortgage
9157,A00000316,Anne Teter,722-86-4126,37,Masters,20241 North 67th Avenue,#A7,Glendale,85308,Y,7,Y,Own
9158,A00007408,Michael Castaneda,544-98-5771,42,Masters,301 Argonaut Street,,Panama City Beach,32413,Y,7,Y,Own
9159,A00009119,Robert Rocha,856-65-5837,54,High School,145 Saint John Street,,Manchester,6040,Y,6,Y,Mortgage
9160,A00008138,James Mcauliffe,610-62-8631,26,College,3827 West Chapman Avenue,,Orange,92868,N,7,Y,Rent
9161,A00006064,Tasha Rodriguez,770-75-6157,34,Bachelor,66 Pine Street,,Manchester,6040,Y,2,Y,Rent
9162,A00009198,Daniel Pults,309-57-1038,46,High School,4 Samuel Riggs Circle,,Gloucester,1930,N,2,Y,Mortgage
9163,A00004206,Donna Wheeler,319-36-0110,46,Bachelor,6233 South Hampton Drive,,Montgomery,36116,N,7,Y,Mortgage
9164,A00002670,Jimmy Binegar,588-17-1195,44,Bachelor,968 Virginia Avenue,,Olivehurst,95961,Y,5,Y,Mortgage
9165,A00000476,Alejandra Adams,112-31-1770,30,College,940 Ironwood Drive,,Montgomery,36117,Y,3,N,Rent
9166,A00003026,Jeffrey Millan,795-36-1144,37,,9 South Pinyon Point,,Fayetteville,72701,Y,7,Y,Mortgage
9167,A00001142,Roy Vanpelt,385-03-4274,50,High School,3098 Vermont 122,,Sheffield,5866,N,3,Y,Mortgage
9168,A00007549,Rick Gauss,739-17-7635,61,Bachelor,8507 Lorento Street,,Panama City Beach,32408,N,3,Y,Own
9169,A00009542,Sondra Aycock,244-87-1710,63,High School,2348 Cantalise Drive,,Dublin,94568,N,2,Y,Own
9170,A00002816,Santos Osborne,556-46-0487,56,High School,1122 McDaniel Street,,Sun City Center,33573,Y,5,Y,Own
9171,A00007404,Michael Waller,015-18-4018,41,Bachelor,7113 North 69th Avenue,,Glendale,85303,Y,2,Y,Mortgage
9172,A00009290,Anne Matteo,793-81-4669,54,Bachelor,1303 Buckingham Court,,Louisville,40118,Y,2,Y,Mortgage
9173,A00003584,Hubert Treadway,765-14-1709,28,Bachelor,3115 Cherokee Drive,,Fayetteville,72701,Y,5,Y,Own
9174,A00007789,James Cook,300-03-2344,48,College,1515 Chandlee Avenue,,Panama City,32405,Y,5,Y,Mortgage
9175,A00001025,Geneva Sorenson,779-23-1935,44,Masters,234 East Beach Drive,,Panama City,32401,Y,3,Y,Rent
9176,A00001888,Tyler Alvarez,233-79-1180,27,High School,6514 West Golden Lane,,Glendale,85302,Y,2,Y,Own
9177,A00003111,Ma Prestwich,222-80-6195,48,Bachelor,1160 North College Avenue,#2,Fayetteville,72703,N,4,Y,Mortgage
9178,A00001081,Robin Bowie,446-15-1884,42,Masters,144 Lauderdale Street,,Montgomery,36116,Y,5,Y,Rent
9179,A00004110,Jeremy Cook,527-41-3617,25,Bachelor,812 Southwest 151st Street,,Oklahoma City,73170,Y,5,Y,Rent
9180,A00004689,Juana Alford,876-15-6280,33,Bachelor,514 East 38th Street,,Savannah,31401,Y,2,N,Mortgage
9181,A00008952,Paula Hume,871-05-0001,25,Bachelor,513 Habberton Road,,Fayetteville,72703,Y,6,Y,Rent
9182,A00009481,Jean Sievers,630-69-5906,49,Bachelor,3404 Lakeside Drive,,Anchorage,99515,N,5,Y,Own
9183,A00009438,Valerie Vanacore,476-22-1781,37,High School,23 North Hill Street,,Nashville,37210,N,2,Y,Mortgage
9184,A00007396,Asa Skaggs,233-28-6537,47,Bachelor,645 G Street,#STE 000101,Anchorage,99501,N,2,Y,Own
9185,A00002604,Sherrie Mckissick,170-42-2864,25,,430 Cornish Drive,,Nashville,37207,N,3,Y,Own
9186,A00006963,Karl Bolton,061-50-5158,25,Bachelor,814 Keswick Boulevard,,Louisville,40217,Y,5,Y,Mortgage
9187,A00004858,Ruby Davis,183-06-5288,50,Bachelor,37600 Sycamore Street,,Newark,94560,Y,4,Y,Own
9188,A00004193,Daniel Youngs,264-75-3100,45,High School,109 Peter's Quay,,Savannah,31410,Y,4,Y,Mortgage
9189,A00004648,Daniel Alcorn,461-27-3223,56,Bachelor,243 McKee Street,,Manchester,6040,N,7,Y,Own
9190,A00005798,Lou Fuller,213-93-8462,30,College,1429 Harrison Avenue,,Panama City,32401,N,2,Y,Mortgage
9191,A00009768,Justin Olvera,189-23-6032,36,Bachelor,1431 King George Boulevard,#21-C,Savannah,31419,Y,5,Y,Own
9192,A00005540,Mayra Byars,734-95-2644,34,MD,11985 West 56th Drive,,Arvada,80002,Y,4,Y,Own
9193,A00001966,Charlette Beatty,416-67-3457,44,PhD,4300 Woodley Square,,Montgomery,36116,Y,6,Y,Mortgage
9194,A00005442,Beth Hickman,065-82-8746,41,MD,8642 Yule Street,,Arvada,80007,Y,2,Y,Rent
9195,A00008452,Murray Merriman,149-59-7647,48,College,612 Penn Lane,,Moore,73160,N,5,Y,Rent
9196,A00001242,James Mathis,414-49-9377,31,PhD,1102 Spy Glass Drive,,Arnold,21012,N,3,Y,Mortgage
9197,A00008091,Kevin Simon,567-65-1660,55,High School,4319 West Claremont Street,,Glendale,85301,N,5,N,Rent
9198,A00009724,Jennifer Nugent,411-38-6884,57,High School,43626 Bryant Street,,Fremont,94539,Y,2,Y,Mortgage
9199,A00006615,Brenda Bixby,592-95-6799,32,,2522 South College Drive,,Fayetteville,72701,Y,3,Y,Own
9200,A00008041,Jamie Crisp,878-50-2946,38,,210 Lacross Lane,,Westmore,5860,N,5,Y,Mortgage
9201,A00004941,Rudy Robinson,735-80-6604,62,High School,10001 Pheasant Lane,,Oklahoma City,73162,N,4,Y,Rent
9202,A00000254,Jamel Neider,042-80-6714,63,MD,2A Cleveland Park Rd,,Freetown,2717,Y,4,Y,Mortgage
9203,A00008463,Sherri Alves,151-92-7747,30,Bachelor,188 Saint Matthews Avenue,#1,Louisville,40207,Y,4,Y,Rent
9204,A00001578,John Sawyer,713-70-8560,53,Bachelor,204 Blue Hills Drive,,Nashville,37214,Y,6,Y,Rent
9205,A00008155,Stephanie Rhodes,101-30-3330,31,High School,8219 Minor Lane,#9,Louisville,40219,Y,7,Y,Rent
9206,A00003487,Diana Stringham,673-18-0392,26,High School,4537 Tanglewood Trail,,Boulder,80301,Y,6,Y,Rent
9207,A00000124,Hector Stein,340-17-4668,48,Bachelor,199 Spencer Street,,Manchester,6040,N,7,Y,Rent
9208,A00009156,Maryann Sutera,321-78-4621,43,Bachelor,404 Ramble Wood Circle,,Nashville,37221,Y,7,Y,Rent
9209,A00002505,Charles Messer,398-55-9688,48,High School,982 Stonington Drive,,Arnold,21012,N,2,N,Mortgage
9210,A00002018,Melissa Clark,255-39-5581,30,PhD,1313 Southwest 115th Place,,Oklahoma City,73170,N,2,Y,Mortgage
9211,A00004489,Brandon Avenoso,602-99-8027,38,Bachelor,1347 Blackwalnut Court,,Annapolis,21403,Y,2,Y,Rent
9212,A00003088,Brenda Robinson,423-57-0339,56,High School,1700 William E Summers III Avenue,#201,Louisville,40211,N,7,Y,Rent
9213,A00001819,Michelle Robinson,823-38-0729,50,Bachelor,1622 Edgar D Nixon Avenue,,Montgomery,36104,N,7,Y,Mortgage
9214,A00008862,Floyd Pearson,326-99-8311,54,MD,301 Southeast 37th Street,,Oklahoma City,73129,Y,4,Y,Mortgage
9215,A00006698,William Perryman,403-72-3860,47,,7027 West Phelps Road,,Peoria,85382,Y,2,Y,Rent
9216,A00002837,Douglas Alexander,684-66-6942,51,High School,2276 West Woodley Square,,Montgomery,36116,N,2,Y,Rent
9217,A00007497,Jermaine Grawe,322-45-3264,37,MD,5403 Illinois Avenue,,Nashville,37209,Y,3,N,Own
9218,A00002184,Patricia Buenrostro,857-73-0632,44,College,105 Courtland Drive,,Montgomery,36105,N,7,Y,Own
9219,A00005807,John Buchanan,018-82-9756,51,Bachelor,8848 North New World Drive,,Glendale,85302,N,6,Y,Rent
9220,A00000349,Bonita Brennan,870-49-4178,48,College,702 Farragut Street Northwest,,Washington,20011,Y,5,Y,Own
9221,A00005711,Kenneth Nelson,698-68-5912,56,Masters,16133 Hillsborough Boulevard,,Port Charlotte,33954,Y,7,Y,Own
9222,A00003046,Barbara Gangler,603-49-0373,44,College,2209 East Manor Drive,,Fayetteville,72701,Y,4,Y,Rent
9223,A00004120,Franklin Taylor,861-13-4367,64,High School,5348 Main Street,,Franklin,5457,N,5,Y,Rent
9224,A00000406,Curtis Vasquez,093-14-7302,41,,8752 Pierce Way,#127,Arvada,80003,Y,7,Y,Mortgage
9225,A00002834,Bonita Smith,252-63-3479,29,High School,4250 North Valley Lake Drive,#8,Fayetteville,72703,Y,5,Y,Mortgage
9226,A00000808,Mary Jordon,218-13-7921,59,Masters,353 O Street Southwest,,Washington,20024,Y,7,Y,Own
9227,A00008599,Stephanie Cota,525-80-9606,31,High School,3384 North Southridge Drive,,Fayetteville,72703,Y,5,N,Own
9228,A00002220,Devin Cunningham,082-32-1118,55,Bachelor,7453 West Melinda Lane,,Glendale,85308,Y,6,Y,Rent
9229,A00001387,Rachel Nichols,439-99-3554,34,,104 Greenwood Drive,,Manchester,6042,Y,4,Y,Own
9230,A00006365,Sarah Vanbrunt,550-44-0069,49,Bachelor,2076 North Crossover Road,,Fayetteville,72703,Y,5,Y,Rent
9231,A00000428,Steve Martin,635-21-9203,28,,706 James Road,,Glen Burnie,21061,Y,4,Y,Mortgage
9232,A00006243,Donna Wright,105-88-6307,36,High School,207 High Street,,Manchester,6040,Y,3,Y,Mortgage
9233,A00006109,Frances Catapano,667-25-0901,39,Bachelor,1902 6th Street Northwest,,Washington,20001,N,5,Y,Mortgage
9234,A00004089,Harriett Sandidge,333-67-2450,64,Bachelor,6221 Allison Street,,Arvada,80004,Y,5,Y,Own
9235,A00009057,Ruth Penson,730-67-2373,52,Bachelor,2278 North Windswept Lane,,Fayetteville,72703,Y,6,Y,Mortgage
9236,A00004100,Kristin Wiley,598-90-1038,57,College,7808 Baltimore Annapolis Boulevard,,Glen Burnie,21060,Y,7,Y,Rent
9237,A00008081,Rodney Kirksey,572-95-8964,62,High School,1823 North Munchkin Lane,,Fayetteville,72704,Y,2,N,Rent
9238,A00001443,Lillie Medina,657-65-7175,49,MD,829 Main Street,,Manchester,6040,Y,2,Y,Rent
9239,A00005373,Renee Lomax,882-88-6024,54,High School,9134 Brook Park Drive,,Montgomery,36117,Y,5,N,Rent
9240,A00006860,Michelle Prentiss,863-48-1766,58,Bachelor,8117 Mountain View Circle,,Pasadena,21122,Y,3,N,Mortgage
9241,A00005118,Clarence Turnage,523-87-5991,62,Bachelor,2414 Parker Street,#R 16,Berkeley,94704,Y,7,Y,Rent
9242,A00007571,Luis Dobbins,801-30-1427,57,Bachelor,11 Adams Street,,Arlington,2474,N,6,N,Own
9243,A00001103,Juan Ketchum,858-26-0532,29,College,4253 San Juan Avenue,,Fremont,94536,N,6,Y,Own
9244,A00000959,Bula Sanchez,115-40-7705,52,Masters,1516 Ringe Drive,,Severn,21144,Y,2,Y,Rent
9245,A00004329,Meghan Hernandez,362-10-8799,43,High School,971 Zenith Loop,#113,Fayetteville,72701,Y,5,Y,Mortgage
9246,A00003086,Pamela Wunderlich,600-83-0133,32,High School,108 East 11th Avenue,#APT 000002,Anchorage,99501,Y,3,Y,Mortgage
9247,A00009548,Patricia Arellano,596-42-4617,38,Bachelor,7981 Robinson Way,,Arvada,80004,Y,7,Y,Own
9248,A00009099,Joseph Wing,154-06-3869,43,Bachelor,3601 South Portland Avenue,,Oklahoma City,73119,N,3,Y,Mortgage
9249,A00008901,Lula Simmons,380-92-1160,43,Bachelor,36 Grove Street,F,Manchester,6042,N,5,Y,Own
9250,A00000354,Katheryn Bowell,835-97-7982,33,Bachelor,243 McKee Street,,Manchester,6040,Y,4,Y,Rent
9251,A00008355,Darius Cundiff,729-34-7024,26,Bachelor,6473 Zephyr Street,,Arvada,80004,Y,2,Y,Mortgage
9252,A00006095,Hugh Brinson,267-15-6363,50,High School,6622 West Altadena Avenue,,Glendale,85304,Y,6,Y,Own
9253,A00004391,Grace Root,512-39-9352,58,High School,639 Saltzman Road,,Severna Park,21146,Y,3,Y,Mortgage
9254,A00007693,Kimberly Lesher,118-04-9915,53,Bachelor,6140 Fenton Street,,Arvada,80003,Y,5,Y,Rent
9255,A00007108,Lisa Arnold,278-22-0318,33,Masters,5615 West Acoma Drive,#24,Glendale,85306,N,7,Y,Own
9256,A00007166,Kareem Smith,588-07-5648,43,College,5 Tranquil Place,,Pooler,31322,N,2,Y,Rent
9257,A00002309,Paul Rider,678-07-6466,55,High School,316 Sourwood Court,R,Millersville,21108,N,5,Y,Own
9258,A00002648,Monique Banks,848-06-0169,37,Masters,1013 Balboa Avenue,#A,Capitola,95010,Y,7,Y,Own
9259,A00005896,Monica Simmons,282-14-0793,26,High School,707 Leaning Oaks Drive,,Savannah,31410,Y,7,N,Own
9260,A00001674,Elizabet Kranawetter,564-35-0504,61,Bachelor,42 Adams Road,#45,Greenfield,1301,Y,2,Y,Own
9261,A00004990,Lillie Brinton,407-71-0434,55,Bachelor,1311 Durrett Lane,,Louisville,40213,N,2,Y,Rent
9262,A00009871,Kelly Landis,719-73-1380,64,Bachelor,11 Pine Point Road,,Duxbury,2332,N,6,Y,Own
9263,A00009675,Jodi Sanzotta,329-18-9568,36,College,1780 142nd Avenue,,San Leandro,94578,Y,5,Y,Own
9264,A00002865,Ethelyn Floyd,862-87-6842,36,Masters,8325 Northwest 19th Street,,Oklahoma City,73127,Y,3,Y,Rent
9265,A00009865,Brandon Lints,311-02-9210,37,Bachelor,3505 Albee Drive,,Nashville,37076,Y,2,Y,Own
9266,A00008401,Bruce Nassar,615-20-6393,46,,354 North University Avenue,,Fayetteville,72701,Y,5,Y,Rent
9267,A00008502,Tommye Kendall,018-40-4218,37,Bachelor,Career Avenue,,Washington,20032,Y,5,Y,Own
9268,A00005393,Anthony Smith,195-31-7189,44,Bachelor,4339 Benning Road Northeast,,Washington,20019,Y,6,Y,Rent
9269,A00004712,Marie Blevins,195-53-4389,54,High School,10406 Sunlight Lane,,Louisville,40272,Y,3,Y,Rent
9270,A00009730,Ramon Paci,027-80-1137,46,Bachelor,3313 Daisy Trail,,Nashville,37013,Y,4,Y,Mortgage
9271,A00001475,Manuel Anderson,766-17-4379,51,High School,311 South Panama Street,,Montgomery,36107,Y,2,Y,Rent
9272,A00003392,Richard Alls,680-02-7521,40,High School,1460 Berger Street,,Odenton,21113,Y,6,Y,Own
9273,A00006518,Wanda Krick,630-32-2322,38,High School,2040 Innes Circle,,Anchorage,99515,Y,2,Y,Own
9274,A00009334,Martha Toms,868-16-1318,26,Bachelor,15082 North 59th Avenue,#111,Glendale,85306,Y,5,Y,Mortgage
9275,A00005712,Francisco Franke,585-29-3264,25,Masters,5114 Greentree Drive,,Nashville,37211,N,4,N,Mortgage
9276,A00004954,Genaro Lazenby,465-70-8902,47,Bachelor,3414 Vance Lane,,Montgomery,36109,Y,5,Y,Own
9277,A00009764,Michelle Hope,370-07-8910,25,Bachelor,525 Middle Turnpike West,,Manchester,6040,Y,4,Y,Mortgage
9278,A00007760,Jacinto Mcdonald,589-06-5670,48,Bachelor,3365 South Cato Springs Road,,Fayetteville,72701,N,6,Y,Mortgage
9279,A00004213,Karen Hawkins,016-29-1678,55,College,184 Oak Street,,Foxborough,2035,Y,2,Y,Own
9280,A00005624,Douglas Kinder,534-67-4739,44,High School,137 East 53rd Avenue,,Anchorage,99518,Y,2,Y,Mortgage
9281,A00000897,Scott Ramirez,651-69-0295,28,Masters,9 Brooklyn Street,,,5488,Y,7,Y,Own
9282,A00008544,Candace Schauble,269-95-3883,34,High School,3620 Colmar Drive,,Louisville,40211,Y,4,N,Own
9283,A00004249,Douglas Grinage,749-42-1799,59,High School,3604 West Market Street,,Louisville,40212,Y,7,Y,Rent
9284,A00009789,Christopher Williams,693-11-9268,28,MD,50 Winthrop Avenue,,Lawrence,1843,Y,3,Y,Rent
9285,A00006812,Rose Martin,225-06-7496,32,Bachelor,716 O Street,#APT 000010,Anchorage,99501,Y,5,Y,Rent
9286,A00000996,Willa Opunui,148-29-8204,41,College,817 25th Street Northwest,,Washington,20037,Y,7,Y,Mortgage
9287,A00005479,David Beck,792-67-1669,57,Bachelor,3579 2nd Avenue,,Edgewater,21037,N,5,Y,Own
9288,A00007617,Stephanie Neri,115-43-4279,36,Masters,1522 South 36th Street,,Louisville,40211,Y,2,Y,Rent
9289,A00009652,Kenneth Goeltz,414-68-2619,41,Bachelor,4316 Dover Road,,Louisville,40216,N,7,Y,Rent
9290,A00001910,Gail Wood,029-60-7666,37,Bachelor,8040 Cranberry Street,,Anchorage,99502,N,4,Y,Rent
9291,A00009760,Dominique Fetterman,013-17-5693,41,High School,4408 Northwest 55th Street,,Oklahoma City,73112,N,6,Y,Mortgage
9292,A00006934,Kenneth Dishong,273-37-4976,52,Bachelor,1405 Tolkien Drive,,Conway,72034,Y,4,Y,Mortgage
9293,A00004885,Muriel Redd,299-86-2468,38,Bachelor,164 Tensaw Road,,Montgomery,36117,Y,3,Y,Rent
9294,A00006972,Beverly Cook,193-14-0381,60,Bachelor,8041 Elton Street,,Glen Burnie,21060,Y,3,N,Own
9295,A00009396,Danny Micciche,625-97-0477,34,High School,8221 Surf Drive,,Panama City,32408,Y,3,Y,Rent
9296,A00007413,Gretchen Carrillo,572-12-2449,46,Bachelor,4742 Bellevue Avenue,,Louisville,40215,N,3,Y,Rent
9297,A00003260,Kimberly Hugle,476-65-5929,54,Bachelor,1666 South Summer Rose Avenue,,Fayetteville,72701,Y,5,Y,Own
9298,A00006726,Fred Whitehead,465-31-3815,38,Bachelor,8785 Ellis Court,,Arvada,80005,Y,6,Y,Own
9299,A00007613,Pamela Lewis,827-17-8208,32,High School,1600 West 11th Avenue,#APT 000028,Anchorage,99501,N,6,Y,Rent
9300,A00006134,Sydney Erickson,846-23-3381,48,Bachelor,1600 20th Street Northwest,,Washington,20009,Y,7,Y,Own
9301,A00007982,Alexandra Davis,727-46-2689,53,Bachelor,922 Judge Court East,,West River,20778,Y,4,Y,Mortgage
9302,A00004078,David Basbas,166-44-1500,33,Bachelor,2399 East 14th Street,#29,San Leandro,94577,N,3,Y,Mortgage
9303,A00008158,Arlene Love,563-89-9184,26,Bachelor,3402 Prestwood Drive,#5,Louisville,40219,N,2,Y,Rent
9304,A00003154,Noe Fuller,488-30-0823,27,Bachelor,1420 Turtleback Trail,,Panama City,32413,Y,2,Y,Own
9305,A00003183,Carolyn Anderson,339-91-7805,60,MD,18 Curry Lane,,Manchester,6040,Y,4,Y,Own
9306,A00001885,Theresa Goldstein,482-05-8220,40,College,2787 West Blackstone Crossing,,Fayetteville,72704,N,2,Y,Own
9307,A00009927,Kelly Wooton,598-09-8499,48,College,445 Industrial Lane,,Barre,5641,Y,2,Y,Own
9308,A00005089,Cari Logan,010-36-1689,30,College,1011 San Jose Street,,San Leandro,94577,Y,5,Y,Own
9309,A00000477,John Knickrehm,885-58-5308,29,Masters,1909 Seventh Street,M,Berkeley,94710,Y,7,Y,Rent
9310,A00007609,William Boisvert,267-80-8943,61,High School,505 North Washington Avenue,,Fayetteville,72701,Y,6,Y,Mortgage
9311,A00008589,Julia Chandler,028-19-2859,54,High School,5128 West Carol Avenue,,Glendale,85302,N,4,Y,Rent
9312,A00002560,Jose Ellis,706-34-0379,62,College,788 Williamson Road,,Montgomery,36109,Y,5,Y,Rent
9313,A00008804,Betty Aune,435-90-5124,59,Bachelor,11655 West 81st Avenue,,Arvada,80005,Y,4,Y,Mortgage
9314,A00007357,Earl Blackburn,657-72-6384,35,Masters,6703 Bluffview Circle,,Louisville,40299,Y,7,Y,Mortgage
9315,A00001498,Joseph Boehmke,417-84-0529,58,Bachelor,10654 North 60th Avenue,#2019,Glendale,85304,Y,2,N,Rent
9316,A00005945,Jean Schultz,085-89-0842,28,Bachelor,172 Chestnut Street,,Lynn,1902,Y,7,Y,Mortgage
9317,A00002653,Harrison Nordes,460-21-1490,31,PhD,833 50th Place Northeast,,Washington,20019,Y,7,Y,Own
9318,A00009695,Tyler Nichols,222-16-7846,61,Bachelor,3810 Camp Ground Road,#8,Louisville,40211,Y,2,Y,Rent
9319,A00003646,Kyle Smith,869-34-0482,60,Bachelor,1809 U.S. 80,,Savannah,31408,Y,7,Y,Own
9320,A00003110,Robert Hermanson,004-18-6859,43,College,40 Strawberry Lane,,Manchester,6040,N,7,Y,Rent
9321,A00002325,Jane Fierst,701-90-2534,34,High School,1421 Floral Street Northwest,,Washington,20012,N,5,N,Rent
9322,A00001572,Nancy Kaminski,470-16-0290,25,Bachelor,31 Ashworth Street,,Manchester,6040,Y,2,Y,Own
9323,A00001924,Catherine Luna,030-30-5636,48,MD,6624 Strawberry Lane,,Louisville,40214,Y,7,Y,Rent
9324,A00007551,Jenny Simmons,565-19-5463,45,,2560 Michigan Court,,Panama City,32405,Y,3,N,Mortgage
9325,A00009975,Mae Smith,516-32-0800,35,High School,320 Union Station Way,,Calera,35040,N,2,Y,Own
9326,A00003675,Charles Booker,873-65-8788,27,PhD,1613 Ensenada Way,,Aurora,80011,Y,4,N,Mortgage
9327,A00000514,Sandra Reed,383-45-7370,58,College,3438 Carlton Avenue,,Fort Collins,80525,N,4,Y,Mortgage
9328,A00008855,Darcy Worthington,829-86-3922,36,High School,180 Intervale Avenue,,Burlington,5401,N,4,Y,Mortgage
9329,A00005858,Dennis Jones,079-30-5194,32,Bachelor,6081 Jay Street,,Arvada,80003,Y,5,Y,Mortgage
9330,A00002749,Viola Coppin,363-27-5043,53,Bachelor,2713 Mitscher Road,,Washington,20373,Y,3,Y,Own
9331,A00008122,Ora Mcdougle,781-09-2336,27,Bachelor,200 Edgewood Way,,Louisville,40243,Y,6,Y,Rent
9332,A00001196,Robert Froedge,706-11-5801,59,Bachelor,30 Windermere Drive,,Agawam,1030,N,2,Y,Own
9333,A00009757,Henry Fitzpatrick,415-02-9622,56,Bachelor,3762 Royalton Turnpike,,Barnard,5068,Y,7,Y,Mortgage
9334,A00000479,Anne Davis,342-01-4183,41,College,301 Southeast 37th Street,,Oklahoma City,73129,Y,2,Y,Mortgage
9335,A00006654,George Shaw,678-18-8480,52,High School,7529 Perryman Court,,,21226,Y,3,Y,Mortgage
9336,A00005523,Joshua Finley,805-62-3334,34,Masters,91 Courthouse Drive,,Guildhall,5905,Y,7,Y,Rent
