,CUSTOMER_ID,CUSTOMER_NAME,SSN,AGE,CUSTOMER_EDUCATION_LEVEL,ADDRESS_LINE1,CITY,POSTAL_CODE,MARITAL_STATUS,NO_OF_FAMILY_MEMBERS,EMPLOYMENT_STATUS,HOUSE_TYPE
7154,A00000986,Omar Kibala,Y354764,58,MD,25 Residence Hlioua,El Kelaa des Sraghna,43000.0,Y,5,Y,Rent
7155,A00006672,Amine Benchikh,DN114480,53,Bachelor,20 Avenue Al Houda,Meknes,50010.0,N,4,Y,Own
7156,A00004474,Noha Bate,X551466,40,Bachelor,22 Lotissement Centrale,El Hajeb,,Y,6,Y,Mortgage
7157,A00006255,Aziza Skalli,X975938,28,PhD,49 Residence Hassan II,El Marsa,,N,5,Y,Rent
7158,A00009003,Salma Bachri,JA744662,37,Bachelor,15 Hay Al Houda,Guelmim,81000.0,Y,6,Y,Mortgage
7159,A00007213,Youssef El Fassi,KB228732,29,PhD,10 Avenue Al Houda,Tanger,90053.0,N,6,N,Mortgage
7160,A00005547,Rachida Bachri,X134320,34,Bachelor,39 Boulevard Al Houda,Tillouguite,,Y,6,Y,Own
7161,A00000765,Mohamed Benchikh,EE598551,58,High School,44 Boulevard Salam,Marrakech,40000.0,N,5,Y,Own
7162,A00006454,Youssef Bate,CC326878,45,Bachelor,12 Rue Al Houda,Fes,30000.0,Y,2,Y,Rent
7163,A00004441,Khadija Barghoud,HH608303,62,Bachelor,26 Rue Al Qods,Safi,46000.0,Y,3,Y,Rent
7164,A00000871,Meryem Lahlou,X845940,39,Bachelor,36 Avenue Bernoussi,Zeghanghane,,N,7,Y,Rent
7165,A00004320,Jamila Metouali,L871464,40,,40 Residence Salam,Tetouan,93000.0,Y,5,Y,Mortgage
7166,A00007366,Jamila El Idrissi,CC414359,45,Masters,17 Rue Al Massira,Fes,30000.0,Y,4,Y,Rent
7167,A00005500,Khaoula Fadili,CC543286,47,High School,48 Lotissement Zerktouni,Fes,30000.0,Y,7,Y,Own
7168,A00007007,Youssef Fadili,EE345057,38,High School,28 Lotissement Hassan II,Marrakech,40000.0,Y,7,Y,Rent
7169,A00006062,Khaoula Metouali,F584647,64,Bachelor,2 Lotissement Al Massira,Oujda,60010.0,Y,7,Y,Own
7170,A00002561,Yahya Alaoui,GK994047,47,Bachelor,25 Lotissement Al Massira,Sidi Kacem,16000.0,Y,5,Y,Own
7171,A00005548,Meryem Skalli,G826354,60,,20 Boulevard Hlioua,Kenitra,14110.0,Y,3,Y,Mortgage
7172,A00008436,Adam Banoune,G294107,40,College,10 Lotissement Zerktouni,Kenitra,14110.0,N,2,Y,Rent
7173,A00004032,Omar Eddoughmi,N918432,28,PhD,38 Avenue Hlioua,Essaouira,44000.0,N,3,Y,Own
7174,A00002762,Youssef El Yousfi,SH608644,62,High School,2 Boulevard Salam,Laayoune,70000.0,Y,6,Y,Rent
7175,A00008182,Zineb Amine,X613985,32,College,18 Boulevard Al Qods,Ait Ourir,,N,6,Y,Mortgage
7176,A00006813,Hiba Fakhir,AG737401,41,High School,16 Rue Al Houda,Rabat,11025.0,Y,7,Y,Mortgage
7177,A00003366,Taha Eddoughmi,AG937620,53,Bachelor,48 Residence Bernoussi,Rabat,11025.0,N,3,Y,Rent
7178,A00003108,Khaoula Amine,KB777061,35,High School,17 Lotissement Hassan II,Tanger,90053.0,Y,3,Y,Rent
7179,A00001317,Aziza Bennani,CC109716,49,Masters,46 Avenue Zerktouni,Fes,30000.0,Y,2,Y,Mortgage
7180,A00002848,Fatima Bachri,L880437,44,Bachelor,27 Avenue Hassan II,Tetouan,93000.0,Y,7,Y,Own
7181,A00004005,Amine Bennani,X253843,38,Masters,19 Rue Bernoussi,Ras El Ma,,Y,7,Y,Rent
7182,A00003466,Jamila Mansar,CC574243,45,PhD,24 Lotissement Al Houda,Fes,30000.0,Y,7,Y,Rent
7183,A00004212,Salma Benchikh,AB300574,37,MD,10 Rue Al Massira,Sale,11000.0,N,2,Y,Mortgage
7184,A00004730,Aziza Lahlou,AG769713,63,Bachelor,34 Hay Zerktouni,Rabat,11025.0,Y,5,Y,Own
7185,A00006303,Jamila Salhi,DN439536,37,Masters,5 Avenue Zerktouni,Meknes,50010.0,Y,6,Y,Own
7186,A00001667,Rachida Benali,KB996355,38,Bachelor,21 Hay Hassan II,Tanger,90053.0,Y,4,Y,Rent
7187,A00008900,Jamila Benchikh,X670307,37,Bachelor,3 Avenue Al Houda,Goulmima,,Y,5,Y,Mortgage
7188,A00009200,Othmane Eddoughmi,EE649358,45,Bachelor,39 Lotissement El Fadl,Marrakech,40000.0,N,3,Y,Rent
7189,A00008123,Amine Benchikh,G972860,47,MD,18 Hay Zerktouni,Kenitra,14110.0,Y,4,Y,Rent
7190,A00006425,Aziza Bate,DN184360,47,MD,38 Avenue El Fadl,Meknes,50010.0,N,6,Y,Rent
7191,A00000034,Othmane Tazi,AG831771,40,Bachelor,2 Rue Al Massira,Rabat,11025.0,Y,4,Y,Rent
7192,A00004073,Hiba Moufkir ,X659641,49,Bachelor,8 Rue Hassan II,Mehdia,,Y,6,N,Rent
7193,A00009753,Adam Metouali,CC404485,30,Bachelor,24 Boulevard Zerktouni,Fes,30000.0,Y,4,Y,Mortgage
7194,A00002235,Ahmed Metouali,EE798150,38,Bachelor,7 Hay Hlioua,Marrakech,40000.0,Y,5,Y,Mortgage
7195,A00005330,Ahmed Alaoui,F699324,58,Bachelor,5 Lotissement Al Massira,Oujda,60010.0,Y,5,Y,Mortgage
7196,A00007516,Hassan Benali,G163459,41,Masters,35 Residence Mohammed V,Kenitra,14110.0,Y,7,Y,Own
7197,A00002435,Yahya Radi,BJ593688,35,Masters,32 Rue Al Houda,Casablanca,20220.0,Y,5,Y,Own
7198,A00006536,Taha Amrani,M307794,64,MD,38 Hay Salam,El Jadida,24010.0,N,6,Y,Own
7199,A00006446,Hamza Bennani,DN519194,56,High School,7 Residence Mohammed V,Meknes,50010.0,Y,5,Y,Rent
7200,A00001003,Noha Alaoui,N469759,42,Bachelor,42 Hay Al Houda,Essaouira,44000.0,Y,7,Y,Mortgage
7201,A00007677,Rania Bachri,JK737667,60,High School,8 Boulevard Zerktouni,Agadir,80000.0,N,5,Y,Mortgage
7202,A00006542,Yahya Alaoui,AB177957,53,Masters,38 Residence Hlioua,Sale,11000.0,N,3,N,Mortgage
7203,A00001273,Kaoutar Radi,X193347,47,Bachelor,37 Residence Mohammed V,Igli,,Y,3,Y,Mortgage
7204,A00003532,Omar Tahiri,L100134,56,,11 Lotissement Bernoussi,Tetouan,93000.0,Y,4,Y,Mortgage
7205,A00005963,Malak Oufkir,X225788,55,Bachelor,31 Rue Hlioua,Mellab,,N,3,Y,Rent
7206,A00006568,Meryem Oufkir,P706246,28,PhD,17 Boulevard Hlioua,Ouarzazate,45000.0,Y,2,Y,Rent
7207,A00001425,Yahya Fakhir,X550555,55,High School,48 Boulevard Mohammed V,,,Y,2,Y,Mortgage
7208,A00009132,Hamza Alaoui,CC726246,33,Masters,35 Hay Al Houda,Fes,30000.0,Y,3,Y,Own
7209,A00004414,Youssef Benchikh,G440082,41,Bachelor,30 Lotissement Al Houda,Kenitra,14110.0,Y,2,Y,Mortgage
7210,A00004328,Hassan Kibala,X739170,40,High School,20 Lotissement El Fadl,Had Kourt,,N,4,Y,Rent
7211,A00006342,Fatima Ezzahra  Dadi,G885952,62,Masters,13 Boulevard Al Massira,Kenitra,14110.0,Y,6,Y,Rent
7212,A00002315,Kaoutar Benali,F863772,26,High School,11 Boulevard Centrale,Oujda,60010.0,N,3,Y,Mortgage
7213,A00007374,Hassan Benali,L210689,28,,39 Residence Zerktouni,Tetouan,93000.0,Y,4,Y,Own
7214,A00009517,Omar Lahlou,EA780317,25,MD,18 Residence Al Houda,Ben Guerir,43150.0,N,6,Y,Rent
7215,A00009405,Hiba Amine,DN537340,53,High School,29 Boulevard Zerktouni,Meknes,50010.0,N,6,N,Own
7216,A00004984,Hamza Kibala,F201030,44,Bachelor,5 Boulevard Bernoussi,Oujda,60010.0,Y,4,Y,Mortgage
7217,A00001986,Adam Metouali,X534458,31,PhD,44 Lotissement Al Houda,Agourai,,Y,2,Y,Rent
7218,A00008573,Malak Farissi,AB483876,43,Bachelor,18 Avenue Bernoussi,Sale,11000.0,Y,4,Y,Mortgage
7219,A00006588,Kawtar Tazi,X828061,31,Bachelor,15 Boulevard Salam,Ahfir,,N,3,Y,Mortgage
7220,A00008692,Hajar Benchikh,L692405,42,Bachelor,39 Hay Al Massira,Tetouan,93000.0,Y,2,Y,Own
7221,A00009743,Kaoutar Radi,JA522723,30,College,39 Lotissement Salam,Guelmim,81000.0,Y,3,Y,Rent
7222,A00003940,Khadija Jamal,X769456,26,Bachelor,7 Rue El Fadl,Imzouren,,Y,4,Y,Rent
7223,A00001417,Noha Bachri,DN693461,60,Masters,48 Boulevard Al Massira,Meknes,50010.0,Y,2,Y,Mortgage
7224,A00002311,Ahmed Benchikh,JA924541,30,,24 Rue Mohammed V,Guelmim,81000.0,Y,3,Y,Mortgage
7225,A00000498,Noha Radi,N799040,50,High School,48 Rue Mohammed V,Essaouira,44000.0,N,6,Y,Rent
7226,A00005477,Hamza Banoune,AB526539,37,Bachelor,16 Hay Bernoussi,Sale,11000.0,N,4,Y,Own
7227,A00001407,Taha Oufkir,X861353,42,College,16 Hay Al Massira,,,Y,4,Y,Rent
7228,A00009644,Jamila Moufkir ,BJ898532,47,PhD,12 Lotissement Mohammed V,Casablanca,20220.0,Y,3,Y,Rent
7229,A00000809,Omar Jamal,CC682189,40,PhD,7 Boulevard Bernoussi,Fes,30000.0,N,2,Y,Own
7230,A00002037,Rachida Jamal,QA727154,31,Bachelor,19 Rue Hlioua,Oued Zem,25200.0,Y,6,Y,Mortgage
7231,A00007025,Mohamed Fakhir,AB110806,63,Masters,20 Lotissement Al Qods,Sale,11000.0,N,2,Y,Own
7232,A00001561,Youssef Ouazzani,EE139505,35,Bachelor,42 Lotissement Mohammed V,Marrakech,40000.0,N,6,Y,Rent
7233,A00002794,Omar Fadili,AG841842,63,High School,49 Avenue Al Massira,Rabat,11025.0,N,2,Y,Rent
7234,A00009812,Meryem Moufkir ,X790717,51,Masters,21 Boulevard Hassan II,Ayir,,N,6,Y,Mortgage
7235,A00009207,Khaoula Fadili,KB116312,59,Masters,2 Rue Mohammed V,Tanger,90053.0,Y,6,N,Mortgage
7236,A00006278,Fatima Ezzahra  Mansour,AG490703,35,Bachelor,41 Rue Hlioua,Rabat,11025.0,Y,5,Y,Own
7237,A00005482,Kawtar Alaoui,CC353944,43,PhD,21 Residence Hlioua,Fes,30000.0,Y,3,Y,Own
7238,A00003005,Rachida Jamal,KB578466,46,Masters,9 Hay Al Massira,Tanger,90053.0,Y,5,Y,Rent
7239,A00009152,Noha Oufkir,JA904698,43,High School,38 Lotissement Bernoussi,Guelmim,81000.0,Y,7,Y,Rent
7240,A00008000,Adam Fadili,DN723531,48,Masters,39 Residence Al Massira,Meknes,50010.0,Y,5,Y,Own
7241,A00001858,Mohammed Amine Berrada,X466364,35,MD,14 Hay Hlioua,Khenichet,,Y,4,Y,Mortgage
7242,A00003952,Kawtar Amine,KB565916,34,Masters,2 Rue Mohammed V,Tanger,90053.0,N,7,Y,Own
7243,A00005982,Hassan Barghoud,X184892,51,Bachelor,16 Hay Al Massira,,,Y,2,Y,Mortgage
7244,A00007833,Rachida Ouazzani,AB713833,26,Bachelor,15 Boulevard El Fadl,Sale,11000.0,Y,2,Y,Mortgage
7245,A00002571,Youssef Amrani,X332166,43,High School,31 Rue Al Qods,Rouadi,,N,7,Y,Mortgage
7246,A00006201,Taha Mansour,JK243016,58,Bachelor,47 Avenue El Fadl,Agadir,80000.0,Y,4,Y,Mortgage
7247,A00008135,Taha Lahlou,CC181590,53,Bachelor,21 Hay Al Massira,Fes,30000.0,Y,5,Y,Own
7248,A00005622,Ahmed Oufkir,X342251,47,MD,19 Boulevard Zerktouni,Imi n'Tanoute,,Y,4,Y,Own
7249,A00003328,Hajar Jamal,CC851797,31,Bachelor,35 Boulevard Zerktouni,Fes,30000.0,Y,4,Y,Mortgage
7250,A00009802,Fatima Ezzahra  Moufkir ,BJ485981,63,Masters,47 Residence El Fadl,Casablanca,20220.0,N,3,Y,Mortgage
7251,A00002274,Omar Ouazzani,X830978,25,High School,30 Rue Al Massira,El Menzel,,Y,4,N,Own
7252,A00005445,Rania Skalli,AB682801,53,Bachelor,44 Boulevard Mohammed V,Sale,11000.0,Y,6,N,Mortgage
7253,A00002524,Meryem Salhi,AG739041,44,Bachelor,24 Hay El Fadl,Rabat,11025.0,Y,4,Y,Mortgage
7254,A00000150,Omar Eddoughmi,N772830,27,PhD,9 Boulevard Al Massira,Essaouira,44000.0,Y,5,Y,Mortgage
7255,A00007225,Kaoutar Bachri,AG551492,30,High School,28 Residence Hlioua,Rabat,11025.0,N,2,Y,Rent
7256,A00003589,Hamza Bennani,P260674,41,Bachelor,7 Lotissement Al Houda,Ouarzazate,45000.0,Y,7,Y,Mortgage
7257,A00005193,Kawtar Mansar,X873450,57,High School,30 Lotissement Zerktouni,Bradia,,N,3,Y,Rent
7258,A00006335,Adam Banoune,JF255071,40,Masters,8 Boulevard Al Qods,Tan Tan,82000.0,Y,5,Y,Mortgage
7259,A00000173,Salma El Fassi,AG854323,37,Bachelor,24 Hay El Fadl,Rabat,11025.0,Y,2,Y,Mortgage
7260,A00005169,Fatima Ezzahra  Mansar,KB215738,48,High School,21 Residence Zerktouni,Tanger,90053.0,Y,4,Y,Mortgage
7261,A00004938,Salma Tahiri,CC513865,29,High School,12 Lotissement Mohammed V,Fes,30000.0,Y,6,Y,Mortgage
7262,A00001855,Malak Bennani,JK286517,41,College,8 Residence Al Houda,Agadir,80000.0,Y,4,Y,Own
7263,A00008448,Kawtar Lahlou,X808402,51,Bachelor,36 Residence Centrale,Harwood,,N,6,Y,Own
7264,A00008781,Noha Eddoughmi,W311972,60,,35 Rue Zerktouni,Settat,26000.0,Y,5,Y,Mortgage
7265,A00001379,Taha Tazi,CC949958,29,PhD,37 Hay Al Houda,Fes,30000.0,Y,3,Y,Rent
7266,A00003540,Meryem Oufkir,N257412,63,Masters,41 Boulevard Al Houda,Essaouira,44000.0,Y,4,Y,Rent
7267,A00003586,Omar Benali,BJ225195,49,MD,24 Rue Al Houda,Casablanca,20220.0,N,4,Y,Own
7268,A00007626,Taha Moufkir ,N878556,58,,42 Residence Bernoussi,Essaouira,44000.0,Y,3,Y,Rent
7269,A00007273,Kaoutar Mansour,L475097,48,Bachelor,2 Lotissement Hassan II,Tetouan,93000.0,Y,7,Y,Own
7270,A00007713,Ahmed Skalli,X427831,27,High School,29 Lotissement Mohammed V,Anergui,,Y,5,Y,Mortgage
7271,A00002791,Malak Berrada,DN115494,45,Bachelor,30 Rue Hlioua,Meknes,50010.0,Y,3,Y,Rent
7272,A00007620,Fatima Metouali,X204398,32,High School,42 Avenue Hassan II,Ouezzane,,N,3,Y,Rent
7273,A00004049,Yahya Amrani,CC802999,43,High School,1 Boulevard Centrale,Fes,30000.0,Y,3,Y,Own
7274,A00002198,Adam Alaoui,AB626236,38,High School,45 Lotissement Hlioua,Sale,11000.0,Y,6,N,Own
7275,A00004368,Hajar Amine,X821352,59,Bachelor,46 Lotissement Hassan II,Asilah,,N,2,Y,Rent
7276,A00009370,Kawtar Barghoud,X457520,56,High School,38 Hay Hassan II,Ouezzane,,Y,5,Y,Rent
7277,A00009550,Youssef Moufkir ,X981354,55,Bachelor,42 Hay Al Massira,Zaouia Annahlia,,N,3,Y,Rent
7278,A00005040,Khaoula Benali,EE700986,42,Bachelor,24 Boulevard Salam,Marrakech,40000.0,N,3,Y,Mortgage
7279,A00006677,Aya Dadi,CC180115,51,Bachelor,33 Avenue Al Houda,Fes,30000.0,Y,3,Y,Rent
7280,A00001611,Othmane Bennani,CC552553,29,College,8 Boulevard Al Massira,Fes,30000.0,Y,4,Y,Own
7281,A00008416,Malak Berrada,DN945026,46,Masters,17 Boulevard El Fadl,Meknes,50010.0,Y,2,Y,Rent
7282,A00008200,Mohammed Amine Tazi,AG924709,54,High School,16 Rue Al Houda,Rabat,11025.0,Y,6,Y,Mortgage
7283,A00006558,Hiba El Idrissi,R847794,49,High School,14 Rue Centrale,El Hoceima,32000.0,Y,6,Y,Own
7284,A00009488,Kawtar Amrani,JK975305,49,High School,45 Boulevard Al Qods,Agadir,80000.0,Y,2,Y,Mortgage
7285,A00000329,Jamila Banoune,HH476421,29,Masters,30 Residence Mohammed V,Safi,46000.0,Y,2,Y,Mortgage
7286,A00002742,Rania El Yousfi,X394192,54,Masters,21 Residence Salam,Sebaa Aiyoun,,N,2,Y,Mortgage
7287,A00007103,Jamila Skalli,JK695148,35,Bachelor,47 Lotissement Al Qods,Agadir,80000.0,N,3,Y,Rent
7288,A00005950,Meryem El Fassi,F304502,64,Bachelor,44 Hay Hlioua,Oujda,60010.0,Y,3,Y,Own
7289,A00000293,Omar Bennani,X497705,31,High School,48 Avenue Mohammed V,Agdz,,Y,3,Y,Mortgage
7290,A00002384,Youssef Alaoui,L647856,41,Bachelor,11 Lotissement Al Houda,Tetouan,93000.0,Y,2,Y,Rent
7291,A00002477,Othmane Mansour,X632500,40,Bachelor,10 Rue Zerktouni,Ain Dorij,,Y,4,Y,Own
7292,A00004504,Othmane El Fassi,DN731145,31,Masters,7 Lotissement Centrale,Meknes,50010.0,Y,6,Y,Rent
7293,A00003753,Mohamed Amine,AB891148,44,College,12 Avenue Mohammed V,Sale,11000.0,N,2,Y,Mortgage
7294,A00003808,Aya Skalli,CC242925,35,Bachelor,39 Residence Hlioua,Fes,30000.0,N,4,Y,Mortgage
7295,A00006088,Adam El Fassi,P930355,58,College,42 Rue Hlioua,Ouarzazate,45000.0,Y,6,Y,Rent
7296,A00002113,Meryem Benali,G392380,38,Bachelor,24 Boulevard Salam,Kenitra,14110.0,Y,3,Y,Own
7297,A00002073,Salma Amrani,X312415,36,Masters,41 Residence Zerktouni,Mnasra,,Y,5,Y,Mortgage
7298,A00009278,Hassan Tahiri,X226118,46,Bachelor,30 Lotissement Zerktouni,Chbanat,,Y,4,Y,Mortgage
7299,A00004613,Jamila Benali,N483600,46,Bachelor,49 Avenue Centrale,Essaouira,44000.0,Y,2,Y,Rent
7300,A00008510,Taha Fadili,L382918,28,MD,13 Residence Al Massira,Tetouan,93000.0,Y,4,Y,Own
7301,A00007185,Adam Mansour,X105214,25,Bachelor,49 Residence Hassan II,Atouabet,,N,4,Y,Mortgage
7302,A00000690,Hajar Amine,X126476,31,High School,42 Residence Al Qods,Ain Harrouda,,N,3,Y,Mortgage
7303,A00002797,Jamila Skalli,JK647707,42,College,15 Residence Hlioua,Agadir,80000.0,Y,6,Y,Rent
7304,A00000555,Othmane Alaoui,N110462,30,High School,13 Avenue El Fadl,Essaouira,44000.0,Y,6,Y,Own
7305,A00002531,Hiba Mansar,DN655656,39,Bachelor,33 Residence Salam,Meknes,50010.0,N,4,Y,Rent
7306,A00002195,Hamza Amine,DN582678,43,College,1 Boulevard Al Massira,Meknes,50010.0,N,4,Y,Own
7307,A00005133,Taha Jamal,KB796580,29,MD,38 Hay Salam,Tanger,90053.0,Y,5,Y,Own
7308,A00007472,Mohammed Amine Moufkir ,DN308063,43,,2 Avenue Al Houda,Meknes,50010.0,Y,5,Y,Rent
7309,A00007802,Youssef Ouazzani,L661761,28,Bachelor,20 Lotissement Al Houda,Tetouan,93000.0,Y,2,Y,Mortgage
7310,A00000750,Kaoutar Mansour,SA939032,38,Bachelor,2 Residence Hassan II,Nador,62000.0,N,6,Y,Own
7311,A00002777,Fatima Ezzahra  Metouali,JE810526,31,College,38 Rue Al Houda,Tiznit,85000.0,N,7,Y,Mortgage
7312,A00001793,Khadija Farissi,CC929612,57,High School,21 Residence Zerktouni,Fes,30000.0,Y,6,Y,Rent
7313,A00000696,Hamza Salhi,L827764,33,Masters,37 Hay Mohammed V,Tetouan,93000.0,N,6,Y,Own
7314,A00009948,Omar Eddoughmi,X767583,30,College,21 Rue Salam,Skhirat,,Y,3,Y,Mortgage
7315,A00007748,Omar Ouazzani,X612850,55,Bachelor,29 Boulevard Centrale,Midar,,N,7,Y,Mortgage
7316,A00000093,Meryem Jamal,L752881,48,Bachelor,40 Residence Salam,Tetouan,93000.0,Y,6,Y,Own
7317,A00005293,Hajar Benali,AG162547,50,PhD,30 Rue Al Massira,Rabat,11025.0,N,3,N,Rent
7318,A00000882,Hamza Dadi,G869024,56,Masters,29 Hay Al Massira,Kenitra,14110.0,Y,4,Y,Rent
7319,A00005158,Omar Berrada,HH620039,46,High School,7 Residence Al Houda,Safi,46000.0,N,6,Y,Rent
7320,A00006743,Malak Amrani,F776772,58,Bachelor,1 Avenue Al Qods,Oujda,60010.0,Y,6,Y,Rent
7321,A00008828,Yahya Alaoui,X506024,47,College,18 Residence Mohammed V,Bir Jdid,,N,2,Y,Own
7322,A00007753,Hajar Dadi,CC428820,38,High School,22 Residence Hassan II,Fes,30000.0,Y,3,Y,Own
7323,A00002729,Fatima Ezzahra  Berrada,AB126245,30,Bachelor,43 Hay Mohammed V,Sale,11000.0,Y,3,Y,Own
7324,A00001416,Omar Amine,JE951151,55,High School,25 Residence Salam,Tiznit,85000.0,Y,7,Y,Rent
7325,A00001457,Jamila Jamal,L225815,54,Bachelor,2 Rue Bernoussi,Tetouan,93000.0,Y,3,Y,Rent
7326,A00006424,Salma Mansar,KB259050,30,College,18 Boulevard Mohammed V,Tanger,90053.0,Y,6,Y,Own
7327,A00008047,Aya Salhi,M805806,62,High School,26 Avenue El Fadl,El Jadida,24010.0,Y,5,Y,Rent
7328,A00001087,Youssef Benali,N489487,56,Bachelor,27 Boulevard Salam,Essaouira,44000.0,Y,4,Y,Mortgage
7329,A00006581,Hamza Tazi,KB353262,41,Bachelor,33 Rue Zerktouni,Tanger,90053.0,Y,5,Y,Rent
7330,A00002917,Malak Benchikh,AG249850,32,Bachelor,41 Boulevard Mohammed V,Rabat,11025.0,Y,2,Y,Mortgage
7331,A00008444,Noha Tahiri,X974667,47,High School,41 Residence Zerktouni,Mnasra,,Y,4,Y,Rent
7332,A00006803,Hajar Amine,KB968254,53,High School,31 Rue Zerktouni,Tanger,90053.0,Y,4,N,Rent
7333,A00000113,Kawtar Dadi,L187234,33,College,42 Hay Mohammed V,Tetouan,93000.0,Y,2,Y,Own
7334,A00001111,Salma Bachri,JC763830,52,MD,15 Rue Bernoussi,Taaroudant,83000.0,Y,4,Y,Rent
7335,A00001651,Youssef Skalli,CC409739,34,Bachelor,9 Avenue Al Massira,Fes,30000.0,N,2,Y,Mortgage
7336,A00004187,Ahmed Metouali,AB358073,39,Bachelor,16 Residence Al Qods,Sale,11000.0,Y,7,N,Rent
7337,A00007076,Hiba Barghoud,CC855538,62,,18 Hay Salam,Fes,30000.0,Y,6,Y,Own
7338,A00008519,Fatima Ezzahra  Bennani,L886271,46,Masters,49 Rue Hlioua,Tetouan,93000.0,Y,4,Y,Own
7339,A00005664,Hassan Jamal,FA710093,63,MD,7 Residence Al Qods,Berkane,60300.0,Y,2,Y,Mortgage
7340,A00009985,Rania El Yousfi,X725053,26,High School,40 Hay Hlioua,El Menzel,,Y,2,Y,Own
7341,A00001055,Rania Farissi,L605687,26,PhD,21 Boulevard Al Massira,Tetouan,93000.0,N,5,Y,Rent
7342,A00004177,Youssef Amine,X942776,40,High School,3 Avenue Al Houda,Goulmima,,Y,7,Y,Rent
7343,A00009188,Aya Radi,X837957,31,College,10 Avenue Al Massira,Ouirgane,,N,5,Y,Mortgage
7344,A00008700,Noha Dadi,X850956,59,Bachelor,44 Residence Al Massira,Youssoufia,,Y,3,Y,Own
7345,A00007473,Hiba El Yousfi,X347500,26,Bachelor,40 Rue Salam,Oulad Tayeb,,Y,6,Y,Mortgage
7346,A00002737,Hiba Berrada,BJ322134,61,Bachelor,32 Lotissement Zerktouni,Casablanca,20220.0,N,2,Y,Mortgage
7347,A00005216,Kaoutar Bachri,CC855897,61,Bachelor,33 Residence Al Qods,Fes,30000.0,Y,7,Y,Own
7348,A00001309,Amine Bachri,JK142260,63,Bachelor,13 Rue Al Massira,Agadir,80000.0,Y,4,Y,Own
7349,A00002463,Omar El Idrissi,BJ654892,33,Bachelor,12 Lotissement Zerktouni,Casablanca,20220.0,Y,2,N,Mortgage
7350,A00001381,Youssef Fakhir,AG545466,25,High School,37 Hay Mohammed V,Rabat,11025.0,Y,7,Y,Rent
7351,A00002727,Noha Kibala,P546582,54,MD,42 Rue Hlioua,Ouarzazate,45000.0,N,4,Y,Own
7352,A00005114,Salma Oufkir,X722545,33,College,4 Rue Hassan II,Jaadar,,N,6,Y,Rent
7353,A00009992,Rachida Benchikh,X578545,39,High School,33 Hay Al Qods,Zag,,Y,3,Y,Rent
7354,A00004183,Taha Tahiri,X794146,51,College,42 Boulevard El Fadl,Ouezzane,,Y,6,Y,Rent
7355,A00004812,Kawtar El Yousfi,EE729550,53,High School,30 Rue Hassan II,Marrakech,40000.0,N,5,Y,Mortgage
7356,A00003825,Hassan Skalli,EE100529,35,Bachelor,42 Avenue El Fadl,Marrakech,40000.0,Y,2,Y,Mortgage
7357,A00003550,Aziza Dadi,M734692,54,College,7 Hay Zerktouni,El Jadida,24010.0,Y,4,Y,Own
7358,A00001321,Khadija Fakhir,BJ153086,27,Bachelor,18 Boulevard Al Houda,Casablanca,20220.0,Y,7,Y,Mortgage
7359,A00004080,Malak Radi,BJ457843,53,College,16 Rue Al Houda,Casablanca,20220.0,N,5,N,Own
7360,A00007240,Hamza Ouazzani,R463230,64,Bachelor,36 Hay Centrale,El Hoceima,32000.0,Y,5,Y,Mortgage
7361,A00000345,Hamza Mansour,N719323,34,Bachelor,26 Residence Salam,Essaouira,44000.0,Y,5,Y,Own
7362,A00003305,Kawtar Farissi,EE912255,60,High School,24 Boulevard Salam,Marrakech,40000.0,N,5,Y,Own
7363,A00006270,Fatima Ezzahra  Ouazzani,X513768,57,High School,26 Rue Al Houda,Jdour,,N,6,Y,Rent
7364,A00001895,Amine Farissi,P268802,26,PhD,29 Lotissement Al Houda,Ouarzazate,45000.0,Y,4,Y,Own
7365,A00007540,Omar Benali,DN803763,48,Bachelor,36 Residence Al Qods,Meknes,50010.0,Y,2,Y,Mortgage
7366,A00000441,Noha Bachri,DN312969,28,Bachelor,48 Hay Mohammed V,Meknes,50010.0,Y,5,Y,Rent
7367,A00008601,Adam Radi,KB407848,55,Bachelor,32 Avenue Zerktouni,Tanger,90053.0,Y,6,Y,Rent
7368,A00009505,Khaoula Mansar,X482726,45,College,42 Boulevard Mohammed V,Ouezzane,,N,5,Y,Mortgage
7369,A00001086,Kawtar Tahiri,AG483606,53,Bachelor,37 Avenue Hlioua,Rabat,11025.0,Y,6,Y,Rent
7370,A00003669,Jamila Bennani,AB170203,61,Bachelor,24 Rue Al Qods,Sale,11000.0,Y,2,Y,Own
7371,A00001647,Kawtar Jamal,DN698245,31,High School,27 Rue Centrale,Meknes,50010.0,N,3,Y,Own
7372,A00000966,Hajar Eddoughmi,X126753,26,,16 Rue Hlioua,Tit Mellil,,Y,2,Y,Own
7373,A00008296,Rachida Barghoud,X350811,58,High School,35 Boulevard Al Massira,Ouezzane,,Y,4,Y,Own
7374,A00001579,Aziza Tahiri,X338134,60,High School,8 Avenue Centrale,Ain Harrouda,,Y,3,Y,Rent
7375,A00001275,Noha Radi,F953820,42,Bachelor,20 Residence Al Qods,Oujda,60010.0,Y,5,Y,Mortgage
7376,A00009195,Adam Farissi,BJ210143,42,Bachelor,42 Boulevard Salam,Casablanca,20220.0,Y,4,Y,Own
7377,A00005464,Hamza Fadili,X107939,39,College,5 Avenue Bernoussi,Rhaf Sai,,Y,7,Y,Rent
